"","SYMBOL","ENTREZID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"94","DSP","1832",7.09263101234792e-08,-0.645206632135068,0.37,0.832,0.00218942426720168
"95","DSTN","11034",2.6479733389378e-08,-0.606175358376465,0.704,0.981,0.00081740288999671
"96","DUSP16","80824",2.63419744758471e-08,0.514983603976393,0.481,0.115,0.000813150410094924
"97","DUSP5","1847",2.92278063101633e-05,-0.580275175619084,0.185,0.607,0.902233152988432
"98","DUSP6","1848",4.92909728555704e-05,-0.581203872040961,0.222,0.667,1
"99","DYNLL1","8655",1.0880183798291e-05,-0.56639911817254,0.593,0.95,0.335860393669446
"100","EEF1B2","1933",4.93573760357728e-05,-0.589428611620353,0.259,0.648,1
"101","EFHC1","114327",0.000120788343857496,-0.506722654451115,0.222,0.657,1
"102","EGLN3","112399",2.24498969778086e-06,-0.532552834186009,0.259,0.726,0.0693005869807975
"103","EGR1","1958",2.16516994470397e-13,-0.981998825051965,0.519,0.988,6.68366310230668e-09
"104","EGR2","1959",2.75331315776738e-06,-0.601934232174644,0.037,0.561,0.0849920238671212
"105","EGR3","1960",4.7827641682947e-09,-0.938978497901723,0.111,0.838,0.000147639147111089
"106","EIF2AK3","9451",1.16202677129627e-08,0.736985414867764,0.519,0.146,0.000358706044031445
"107","EIF2S2","8894",8.21367742661363e-07,-0.521933262507259,0.667,0.963,0.0253548008482136
"108","EIF4B","1975",1.75514354273992e-05,-0.508023541602166,0.444,0.897,0.541795260208385
"109","EIF4H","7458",1.32225753051441e-05,-0.508510134426216,0.37,0.841,0.408167677094492
"110","EIF5A","1984",4.03845228667267e-09,-0.714505417516181,0.444,0.885,0.000124662983637299
"111","EIF5B","9669",1.81417333436102e-07,-0.663156599024342,0.407,0.916,0.00560017166583904
"112","EMB","133418",8.41101451269566e-06,-0.537643865969764,0.148,0.62,0.259639606992402
"113","EMC4","51234",1.41236163799925e-05,-0.511360480895215,0.259,0.729,0.435981914033987
"114","ENDOD1","23052",3.34181942355777e-05,-0.50984411047986,0.667,0.894,1
"115","ENKUR","219670",0.000151025778582831,-0.654940975023171,0.37,0.688,1
"116","ENO1","2023",4.88599450766256e-08,-0.549583277123823,0.667,0.953,0.00150825764457036
"117","ENSA","2029",2.05498243973406e-07,-0.649834418797157,0.37,0.891,0.00634352529321508
"118","EPAS1","2034",5.6367388489281e-06,-0.578911405923997,0.444,0.857,0.174000491527562
"119","EPHX1","2052",4.73976407825097e-06,-0.518579862323082,0.704,0.947,0.146311777331529
"120","EYA4","2070",1.01990938268598e-07,-0.634615230678867,0.185,0.804,0.00314835827341336
"121","FAM107A","11170",5.28648717139068e-09,-0.828675137805969,0.185,0.757,0.000163188572493659
"122","FAM216B","144809",0.000100986947893131,-0.596230589307279,0.296,0.623,1
"123","FBXO9","26268",4.11474389402497e-09,-0.703506675615631,0.407,0.9,0.000127018029264657
"124","FKBP4","2288",6.10792816166536e-08,0.522241414239178,0.889,0.81,0.00188545634422448
"125","FKBP8","23770",6.59909205324471e-07,-0.507509754443601,0.111,0.651,0.0203707372591611
"126","FOS","2353",1.03744201429856e-10,-0.711878553088739,0.778,0.997,3.20247975393824e-06
"127","FOSB","2354",2.33547951311524e-05,-0.543542305010338,0.481,0.894,0.720939170903543
"128","FOXA1","3169",1.14762434581559e-06,-0.555391187691723,0.222,0.826,0.0354260159309814
"129","FUS","2521",8.60242599315467e-07,-0.583320767457608,0.296,0.847,0.0265548287982692
"130","FXYD3","5349",3.12106503009343e-06,-0.533628586110428,0.481,0.847,0.0963441564139541
"131","G3BP1","10146",4.00447900922271e-07,-0.562694324765602,0.296,0.819,0.0123614262535696
"132","GADD45A","1647",6.63493285608794e-07,0.506952485005457,0.963,0.885,0.0204813742334579
"133","GAPDH","2597",6.89994514453541e-13,-0.704178964036015,0.889,0.997,2.12994406666663e-08
"134","GLUL","2752",4.90248818047872e-06,-0.533512101479118,0.481,0.916,0.151334907643198
"135","GOLGB1","2804",7.19682276824063e-07,-0.633658980488202,0.556,0.978,0.022215872203282
"136","GOT2","2806",4.66071705293464e-07,-0.599817811278745,0.407,0.875,0.0143871674707039
"137","GSR","2936",5.8665591130641e-08,-0.675243901772063,0.296,0.863,0.00181094813261176
"138","HDGF","3068",1.54177353996933e-05,-0.5208010243749,0.37,0.776,0.475930074053131
"139","HES1","3280",1.56867055707723e-08,-0.631605818504387,0.667,0.984,0.000484232914264169
"140","HK1","3098",8.31014683906648e-06,-0.510760729776415,0.148,0.617,0.256525922775143
"141","HNRNPA0","10949",4.49752537193265e-06,-0.541275095252593,0.185,0.71,0.138834110706189
"142","HNRNPA1","3178",1.45269358301432e-08,-0.639651874396976,0.556,0.922,0.000448431982140689
"143","HNRNPA3","220988",3.29794311210764e-08,-0.592798150513238,0.519,0.975,0.00101804205927651
"144","HNRNPL","3191",1.66973091440859e-07,-0.633056232232991,0.259,0.841,0.00515429235968787
"145","HPSE","10855",8.89772546290129e-05,-0.543990949136325,0.222,0.614,1
"146","HSPA6","3310",3.50556290148373e-48,1.37427072774642,0.667,0.003,1.08213221205901e-43
"147","HSPB8","26353",1.25288354277445e-07,0.718859907891031,0.63,0.262,0.00386752620819044
"148","HSPH1","10808",1.39847526886061e-09,0.655486402058446,0.926,0.882,4.31695330744581e-05
"149","IDH1","3417",1.67901544843115e-06,-0.600174326906192,0.185,0.735,0.0518295278776212
"150","IGFBP2","3485",0.000698239791502075,-0.548785692557445,0.037,0.352,1
"151","IKZF5","64376",2.96694849315059e-05,0.503757382961492,0.63,0.33,0.915867330350655
"152","IL1R1","3554",0.00027046742101716,-0.543202830554158,0.148,0.52,1
"153","IL33","90865",0.00122068976823394,-0.622494688558652,0.074,0.377,1
"154","IQGAP2","10788",2.34998559716338e-06,-0.575505183873817,0.259,0.688,0.0725417053988363
"155","IRF9","10379",5.8880054302379e-06,0.582063908529933,0.519,0.199,0.181756839626014
"156","ISG15","9636",8.3615623987382e-15,0.761809812014256,0.519,0.072,2.5811306968665e-10
"157","ITGB1","3688",4.34229682698729e-07,-0.610945895735742,0.333,0.847,0.0134042360752271
"158","JUNB","3726",1.16407385672426e-09,-0.598254402532125,0.778,0.975,3.5933795883221e-05
